headline,url,publisher,date,stock
Semtech's (SMTC) New Deal Boosts LoRa Technology Adoption,https://www.nasdaq.com/articles/semtechs-smtc-new-deal-boosts-lora-technology-adoption,Nasdaq,2023-05-15 00:00:00 UTC,A
What You Need to Know Ahead of Alibaba's (BABA) Q4 Earnings?,https://www.nasdaq.com/articles/what-you-need-to-know-ahead-of-alibabas-baba-q4-earnings,Nasdaq,2023-05-15 00:00:00 UTC,A
Wix.com (WIX) to Report Q1 Earnings: What's in the Offing?,https://www.nasdaq.com/articles/wix.com-wix-to-report-q1-earnings%3A-whats-in-the-offing,Nasdaq,2023-05-15 00:00:00 UTC,A
Cisco (CSCO) to Report Q3 Earnings: Key Factors to Consider,https://www.nasdaq.com/articles/cisco-csco-to-report-q3-earnings%3A-key-factors-to-consider,Nasdaq,2023-05-15 00:00:00 UTC,A
Guru Fundamental Report for A,https://www.nasdaq.com/articles/guru-fundamental-report-for-a-1,Nasdaq,2023-05-15 00:00:00 UTC,A
Sea Limited (SE) to Report Q1 Earnings: What's in Store?,https://www.nasdaq.com/articles/sea-limited-se-to-report-q1-earnings%3A-whats-in-store-0,Nasdaq,2023-05-12 00:00:00 UTC,A
"Entegris (ENTG) Q1 Earnings Beat Estimates, Revenues Up Y/Y",https://www.nasdaq.com/articles/entegris-entg-q1-earnings-beat-estimates-revenues-up-y-y,Nasdaq,2023-05-12 00:00:00 UTC,A
With Top-Line Expansion Improve Keysight's (KEYS) Q2 Earnings?,https://www.nasdaq.com/articles/with-top-line-expansion-improve-keysights-keys-q2-earnings,Nasdaq,2023-05-12 00:00:00 UTC,A
Baidu (BIDU) to Post Q1 Earnings: What's in the Offing?,https://www.nasdaq.com/articles/baidu-bidu-to-post-q1-earnings%3A-whats-in-the-offing,Nasdaq,2023-05-12 00:00:00 UTC,A
Barclays Initiates Coverage of Agilent Technologies (A) with Equal-Weight Recommendation,https://www.nasdaq.com/articles/barclays-initiates-coverage-of-agilent-technologies-a-with-equal-weight-recommendation,Nasdaq,2023-05-11 00:00:00 UTC,A
"Vishay (VSH) Q1 Earnings & Revenues Beat Estimates, Rise Y/Y",https://www.nasdaq.com/articles/vishay-vsh-q1-earnings-revenues-beat-estimates-rise-y-y,Nasdaq,2023-05-11 00:00:00 UTC,A
Agilent (A) Forms 'Hammer Chart Pattern': Time for Bottom Fishing?,https://www.nasdaq.com/articles/agilent-a-forms-hammer-chart-pattern%3A-time-for-bottom-fishing,Nasdaq,2023-05-11 00:00:00 UTC,A
JD.com (JD) to Report Q1 Earnings: What's in the Offing?,https://www.nasdaq.com/articles/jd.com-jd-to-report-q1-earnings%3A-whats-in-the-offing-0,Nasdaq,2023-05-10 00:00:00 UTC,A
Agilent Technologies (A) Outpaces Stock Market Gains: What You Should Know,https://www.nasdaq.com/articles/agilent-technologies-a-outpaces-stock-market-gains%3A-what-you-should-know-4,Nasdaq,2023-05-10 00:00:00 UTC,A
"Airbnb (ABNB) Q1 Earnings & Revenues Beat, Increase Y/Y",https://www.nasdaq.com/articles/airbnb-abnb-q1-earnings-revenues-beat-increase-y-y,Nasdaq,2023-05-10 00:00:00 UTC,A
Carrier (CARR) Boosts Fire & Security Unit With Latest Move,https://www.nasdaq.com/articles/carrier-carr-boosts-fire-security-unit-with-latest-move,Nasdaq,2023-05-10 00:00:00 UTC,A
News Corporation (NWSA) to Report Q3 Earnings: What's in Store?,https://www.nasdaq.com/articles/news-corporation-nwsa-to-report-q3-earnings%3A-whats-in-store,Nasdaq,2023-05-09 00:00:00 UTC,A
"Airbnb, Inc. (ABNB) Surpasses Q1 Earnings and Revenue Estimates",https://www.nasdaq.com/articles/airbnb-inc.-abnb-surpasses-q1-earnings-and-revenue-estimates,Nasdaq,2023-05-09 00:00:00 UTC,A
"Skyworks' (SWKS) Q2 Earnings Beat Estimates, Revenues Down Y/Y",https://www.nasdaq.com/articles/skyworks-swks-q2-earnings-beat-estimates-revenues-down-y-y,Nasdaq,2023-05-09 00:00:00 UTC,A
Fiverr (FVRR) to Report Q1 Earnings: What's in the Cards?,https://www.nasdaq.com/articles/fiverr-fvrr-to-report-q1-earnings%3A-whats-in-the-cards-0,Nasdaq,2023-05-09 00:00:00 UTC,A
"Waters (WAT) Q1 Earnings & Sales Miss Estimates, Down Y/Y",https://www.nasdaq.com/articles/waters-wat-q1-earnings-sales-miss-estimates-down-y-y,Nasdaq,2023-05-09 00:00:00 UTC,A
Twilio (TWLO) to Report Q1 Earnings: What's in the Offing?,https://www.nasdaq.com/articles/twilio-twlo-to-report-q1-earnings%3A-whats-in-the-offing,Nasdaq,2023-05-08 00:00:00 UTC,A
Australia to deliver first budget surplus in 15 years,https://www.nasdaq.com/articles/australia-to-deliver-first-budget-surplus-in-15-years,Nasdaq,2023-05-08 00:00:00 UTC,A
Waters (WAT) to Report Q1 Earnings: What's in the Offing?,https://www.nasdaq.com/articles/waters-wat-to-report-q1-earnings%3A-whats-in-the-offing,Nasdaq,2023-05-08 00:00:00 UTC,A
What You Need to Know Ahead of Airbnb's (ABNB) Q1 Earnings,https://www.nasdaq.com/articles/what-you-need-to-know-ahead-of-airbnbs-abnb-q1-earnings,Nasdaq,2023-05-08 00:00:00 UTC,A
"Mettler-Toledo (MTD) Q1 Earnings & Sales Beat, Increase Y/Y",https://www.nasdaq.com/articles/mettler-toledo-mtd-q1-earnings-sales-beat-increase-y-y-0,Nasdaq,2023-05-05 00:00:00 UTC,A
"Block's (SQ) Q1 Earnings Beat Estimates, Revenues Up Y/Y",https://www.nasdaq.com/articles/blocks-sq-q1-earnings-beat-estimates-revenues-up-y-y,Nasdaq,2023-05-05 00:00:00 UTC,A
"WESCO (WCC) Q1 Earnings Beat Estimates, Sales Increase Y/Y",https://www.nasdaq.com/articles/wesco-wcc-q1-earnings-beat-estimates-sales-increase-y-y,Nasdaq,2023-05-05 00:00:00 UTC,A
"Teradata (TDC) Q1 Earnings Miss Estimates, Revenues Fall Y/Y",https://www.nasdaq.com/articles/teradata-tdc-q1-earnings-miss-estimates-revenues-fall-y-y,Nasdaq,2023-05-05 00:00:00 UTC,A
"GoDaddy (GDDY) Q1 Earnings Miss Estimates, Revenues Rise Y/Y",https://www.nasdaq.com/articles/godaddy-gddy-q1-earnings-miss-estimates-revenues-rise-y-y-0,Nasdaq,2023-05-05 00:00:00 UTC,A
"Zacks Industry Outlook Highlights Agilent Technologies, AMETEK and Fortive",https://www.nasdaq.com/articles/zacks-industry-outlook-highlights-agilent-technologies-ametek-and-fortive-1,Nasdaq,2023-05-05 00:00:00 UTC,A
PayPal (PYPL) to Post Q1 Earnings: What's in the Offing?,https://www.nasdaq.com/articles/paypal-pypl-to-post-q1-earnings%3A-whats-in-the-offing-0,Nasdaq,2023-05-05 00:00:00 UTC,A
"ETSY's Q1 Earnings Beat Estimates, Revenues Increase Y/Y",https://www.nasdaq.com/articles/etsys-q1-earnings-beat-estimates-revenues-increase-y-y,Nasdaq,2023-05-04 00:00:00 UTC,A
"Advanced Energy (AEIS) Q1 Earnings Beat, Revenues Rise Y/Y",https://www.nasdaq.com/articles/advanced-energy-aeis-q1-earnings-beat-revenues-rise-y-y-0,Nasdaq,2023-05-04 00:00:00 UTC,A
"FormFactor's (FORM) Q1 Earnings Beat, Revenues Decline Y/Y",https://www.nasdaq.com/articles/formfactors-form-q1-earnings-beat-revenues-decline-y-y,Nasdaq,2023-05-04 00:00:00 UTC,A
3 Electronics Stocks With Upbeat Industry Prospects to Watch,https://www.nasdaq.com/articles/3-electronics-stocks-with-upbeat-industry-prospects-to-watch-0,Nasdaq,2023-05-04 00:00:00 UTC,A
Cognex Corporation (CGNX) Q1 Earnings and Revenues Top Estimates,https://www.nasdaq.com/articles/cognex-corporation-cgnx-q1-earnings-and-revenues-top-estimates-0,Nasdaq,2023-05-04 00:00:00 UTC,A
"Trimble (TRMB) Q1 Earnings Beat Estimates, Revenues Fall Y/Y",https://www.nasdaq.com/articles/trimble-trmb-q1-earnings-beat-estimates-revenues-fall-y-y,Nasdaq,2023-05-04 00:00:00 UTC,A
"Garmin's (GRMN) Q1 Earnings & Sales Beat Estimates, Down Y/Y",https://www.nasdaq.com/articles/garmins-grmn-q1-earnings-sales-beat-estimates-down-y-y,Nasdaq,2023-05-03 00:00:00 UTC,A
"Jack Henry (JKHY) Q3 Earnings Top Estimates, Revenues Rise Y/Y",https://www.nasdaq.com/articles/jack-henry-jkhy-q3-earnings-top-estimates-revenues-rise-y-y-0,Nasdaq,2023-05-03 00:00:00 UTC,A
Agilent Technologies (A) Gains As Market Dips: What You Should Know,https://www.nasdaq.com/articles/agilent-technologies-a-gains-as-market-dips%3A-what-you-should-know-0,Nasdaq,2023-05-03 00:00:00 UTC,A
"NXP Semiconductors (NXPI) Q1 Earnings Beat, Revenues Fall Y/Y",https://www.nasdaq.com/articles/nxp-semiconductors-nxpi-q1-earnings-beat-revenues-fall-y-y,Nasdaq,2023-05-02 00:00:00 UTC,A
"AMETEK (AME) Q1 Earnings & Sales Surpass Estimates, Up Y/Y",https://www.nasdaq.com/articles/ametek-ame-q1-earnings-sales-surpass-estimates-up-y-y,Nasdaq,2023-05-02 00:00:00 UTC,A
Will Agilent (A) Beat Estimates Again in Its Next Earnings Report?,https://www.nasdaq.com/articles/will-agilent-a-beat-estimates-again-in-its-next-earnings-report,Nasdaq,2023-05-01 00:00:00 UTC,A
"Teradyne (TER) Q1 Earnings & Revenues Top Estimates, Fall Y/Y",https://www.nasdaq.com/articles/teradyne-ter-q1-earnings-revenues-top-estimates-fall-y-y,Nasdaq,2023-04-27 00:00:00 UTC,A
Agilent Technologies (A) Gains But Lags Market: What You Should Know,https://www.nasdaq.com/articles/agilent-technologies-a-gains-but-lags-market%3A-what-you-should-know-2,Nasdaq,2023-04-27 00:00:00 UTC,A
Fortive (FTV) Q1 Earnings and Revenues Beat Estimates,https://www.nasdaq.com/articles/fortive-ftv-q1-earnings-and-revenues-beat-estimates,Nasdaq,2023-04-26 00:00:00 UTC,A
Agilent Technologies (A) Stock Sinks As Market Gains: What You Should Know,https://www.nasdaq.com/articles/agilent-technologies-a-stock-sinks-as-market-gains%3A-what-you-should-know,Nasdaq,2023-04-24 00:00:00 UTC,A
What's in the Offing for SMART Global (SGH) in Q2 Earnings?,https://www.nasdaq.com/articles/whats-in-the-offing-for-smart-global-sgh-in-q2-earnings,Nasdaq,2023-04-03 00:00:00 UTC,A
"Zacks.com featured highlights W.W. Grainger, Ameriprise, Agilent Technologies and Bloomin'",https://www.nasdaq.com/articles/zacks.com-featured-highlights-w.w.-grainger-ameriprise-agilent-technologies-and-bloomin,Nasdaq,2023-04-03 00:00:00 UTC,A
Bullish Two Hundred Day Moving Average Cross - A,https://www.nasdaq.com/articles/bullish-two-hundred-day-moving-average-cross-a,Nasdaq,2023-03-31 00:00:00 UTC,A
4 GARP Stocks to Scoop Up for Maximum Returns,https://www.nasdaq.com/articles/4-garp-stocks-to-scoop-up-for-maximum-returns-14,Nasdaq,2023-03-31 00:00:00 UTC,A
Agilent (A) Down 2.7% Since Last Earnings Report: Can It Rebound?,https://www.nasdaq.com/articles/agilent-a-down-2.7-since-last-earnings-report%3A-can-it-rebound,Nasdaq,2023-03-30 00:00:00 UTC,A
"Ex-Dividend Reminder: Agilent Technologies, Bank of Nova Scotia and Brixmor Property Group",https://www.nasdaq.com/articles/ex-dividend-reminder%3A-agilent-technologies-bank-of-nova-scotia-and-brixmor-property-group,Nasdaq,2023-03-30 00:00:00 UTC,A
Agilent Technologies (A) Gains But Lags Market: What You Should Know,https://www.nasdaq.com/articles/agilent-technologies-a-gains-but-lags-market%3A-what-you-should-know-1,Nasdaq,2023-03-29 00:00:00 UTC,A
Analysts Expect 14% Upside For The Holdings of IVW,https://www.nasdaq.com/articles/analysts-expect-14-upside-for-the-holdings-of-ivw,Nasdaq,2023-03-27 00:00:00 UTC,A
Guru Fundamental Report for A,https://www.nasdaq.com/articles/guru-fundamental-report-for-a,Nasdaq,2023-03-23 00:00:00 UTC,A
"US calls Tsai transit 'nothing new', urges China to not react aggressively",https://www.nasdaq.com/articles/us-calls-tsai-transit-nothing-new-urges-china-to-not-react-aggressively,Nasdaq,2023-03-21 00:00:00 UTC,A
Agilent (A) Boosts Digital Pathology Reach With Hamamatsu Deal,https://www.nasdaq.com/articles/agilent-a-boosts-digital-pathology-reach-with-hamamatsu-deal,Nasdaq,2023-03-14 00:00:00 UTC,A
Agilent (A) Boosts Biopharma Solutions Offerings With e-Msion,https://www.nasdaq.com/articles/agilent-a-boosts-biopharma-solutions-offerings-with-e-msion,Nasdaq,2023-03-13 00:00:00 UTC,A
Agilent (A) to Boost Digital Pathology Reach With Proscia Deal,https://www.nasdaq.com/articles/agilent-a-to-boost-digital-pathology-reach-with-proscia-deal,Nasdaq,2023-03-10 00:00:00 UTC,A
First Week of A August 18th Options Trading,https://www.nasdaq.com/articles/first-week-of-a-august-18th-options-trading,Nasdaq,2023-03-10 00:00:00 UTC,A
Semtech (SMTC) to Boost 5G Market Reach With New Solutions,https://www.nasdaq.com/articles/semtech-smtc-to-boost-5g-market-reach-with-new-solutions,Nasdaq,2023-03-09 00:00:00 UTC,A
Guru Fundamental Report for A - Dashan Huang,https://www.nasdaq.com/articles/guru-fundamental-report-for-a-dashan-huang,Nasdaq,2023-03-09 00:00:00 UTC,A
"Vishay (VSH) Unveils New Devices, Expands Resistor Offerings",https://www.nasdaq.com/articles/vishay-vsh-unveils-new-devices-expands-resistor-offerings,Nasdaq,2023-03-09 00:00:00 UTC,A
"MACOM (MTSI) Acquires Linearizer, Expands Product Portfolio",https://www.nasdaq.com/articles/macom-mtsi-acquires-linearizer-expands-product-portfolio,Nasdaq,2023-03-09 00:00:00 UTC,A
Itron (ITRI) Unveils Fiber MiniAP for Grid Modernization,https://www.nasdaq.com/articles/itron-itri-unveils-fiber-miniap-for-grid-modernization,Nasdaq,2023-03-07 00:00:00 UTC,A
Garmin (GRMN) Boosts Smartwatch Offerings With Latest Update,https://www.nasdaq.com/articles/garmin-grmn-boosts-smartwatch-offerings-with-latest-update,Nasdaq,2023-03-06 00:00:00 UTC,A
"VMware (VMW) Q4 Earnings Beat Estimates, Revenues Rise Y/Y",https://www.nasdaq.com/articles/vmware-vmw-q4-earnings-beat-estimates-revenues-rise-y-y-0,Nasdaq,2023-03-03 00:00:00 UTC,A
Trimble's (TRMB) Clientele Grows With National Highway Contract,https://www.nasdaq.com/articles/trimbles-trmb-clientele-grows-with-national-highway-contract,Nasdaq,2023-03-03 00:00:00 UTC,A
Semtech (SMTC) Boosts IoT Prospects With The Things Industries,https://www.nasdaq.com/articles/semtech-smtc-boosts-iot-prospects-with-the-things-industries,Nasdaq,2023-03-02 00:00:00 UTC,A
Microsoft (MSFT) Internet to Reach 20 Million People in Africa,https://www.nasdaq.com/articles/microsoft-msft-internet-to-reach-20-million-people-in-africa,Nasdaq,2023-03-02 00:00:00 UTC,A
"Box (BOX) Q4 Earnings Beat Estimates, Revenues Increase Y/Y",https://www.nasdaq.com/articles/box-box-q4-earnings-beat-estimates-revenues-increase-y-y,Nasdaq,2023-03-02 00:00:00 UTC,A
"Agilent (A) Loses -11.54% in 4 Weeks, Here's Why a Trend Reversal May be Around the Corner",https://www.nasdaq.com/articles/agilent-a-loses-11.54-in-4-weeks-heres-why-a-trend-reversal-may-be-around-the-corner,Nasdaq,2023-03-02 00:00:00 UTC,A
"Vishay (VSH) Upgrades IR modules, Bolsters Discrete Portfolio",https://www.nasdaq.com/articles/vishay-vsh-upgrades-ir-modules-bolsters-discrete-portfolio,Nasdaq,2023-03-02 00:00:00 UTC,A
Agilent Technologies is Oversold,https://www.nasdaq.com/articles/agilent-technologies-is-oversold,Nasdaq,2023-03-01 00:00:00 UTC,A
Agilent Technologies (A) Surpasses Q1 Earnings and Revenue Estimates,https://www.nasdaq.com/articles/agilent-technologies-a-surpasses-q1-earnings-and-revenue-estimates,Nasdaq,2023-02-28 00:00:00 UTC,A
"Agilent Technologies Q1 Profit Increases, beats estimates",https://www.nasdaq.com/articles/agilent-technologies-q1-profit-increases-beats-estimates,Nasdaq,2023-02-28 00:00:00 UTC,A
Agilent Technologies Q1 23 Earnings Conference Call At 4:30 PM ET,https://www.nasdaq.com/articles/agilent-technologies-q1-23-earnings-conference-call-at-4%3A30-pm-et,Nasdaq,2023-02-28 00:00:00 UTC,A
Agilent Technologies (A) to Post Q1 Earnings: What's in Store?,https://www.nasdaq.com/articles/agilent-technologies-a-to-post-q1-earnings%3A-whats-in-store,Nasdaq,2023-02-27 00:00:00 UTC,A
Itron (ITRI) Q4 Earnings and Revenues Top Estimates,https://www.nasdaq.com/articles/itron-itri-q4-earnings-and-revenues-top-estimates,Nasdaq,2023-02-27 00:00:00 UTC,A
Time to Buy These Innovative Stocks Before Earnings?,https://www.nasdaq.com/articles/time-to-buy-these-innovative-stocks-before-earnings,Nasdaq,2023-02-24 00:00:00 UTC,A
"Block's (SQ) Q4 Earnings Miss Estimates, Revenues Up Y/Y",https://www.nasdaq.com/articles/blocks-sq-q4-earnings-miss-estimates-revenues-up-y-y,Nasdaq,2023-02-24 00:00:00 UTC,A
"ETSY's Q4 Earnings Miss Estimates, Revenues Increase Y/Y",https://www.nasdaq.com/articles/etsys-q4-earnings-miss-estimates-revenues-increase-y-y,Nasdaq,2023-02-23 00:00:00 UTC,A
"Daily Dividend Report: ETN,TMO,DE,A,SYY",https://www.nasdaq.com/articles/daily-dividend-report%3A-etntmodeasyy,Nasdaq,2023-02-23 00:00:00 UTC,A
Should You Invest in the First Trust Water ETF (FIW)?,https://www.nasdaq.com/articles/should-you-invest-in-the-first-trust-water-etf-fiw,Nasdaq,2023-02-23 00:00:00 UTC,A
Agilent Technologies (A) Dips More Than Broader Markets: What You Should Know,https://www.nasdaq.com/articles/agilent-technologies-a-dips-more-than-broader-markets%3A-what-you-should-know-2,Nasdaq,2023-02-22 00:00:00 UTC,A
Will Cloud Strength Benefit Alibaba's (BABA) Q3 Earnings?,https://www.nasdaq.com/articles/will-cloud-strength-benefit-alibabas-baba-q3-earnings,Nasdaq,2023-02-22 00:00:00 UTC,A
"Garmin's (GRMN) Q4 Earnings & Sales Beat Estimates, Down Y/Y",https://www.nasdaq.com/articles/garmins-grmn-q4-earnings-sales-beat-estimates-down-y-y,Nasdaq,2023-02-22 00:00:00 UTC,A
"Zacks Industry Outlook Highlights Agilent Technologies, AMETEK and Fortive",https://www.nasdaq.com/articles/zacks-industry-outlook-highlights-agilent-technologies-ametek-and-fortive-0,Nasdaq,2023-02-21 00:00:00 UTC,A
"Applied Materials (AMAT) Q1 Earnings & Sales Beat, Rise Y/Y",https://www.nasdaq.com/articles/applied-materials-amat-q1-earnings-sales-beat-rise-y-y-0,Nasdaq,2023-02-17 00:00:00 UTC,A
3 Testing Equipment Stocks With Bright Prospects to Watch,https://www.nasdaq.com/articles/3-testing-equipment-stocks-with-bright-prospects-to-watch,Nasdaq,2023-02-17 00:00:00 UTC,A
"Airbnb (ABNB) Q4 Earnings & Revenues Beat Mark, Increase Y/Y",https://www.nasdaq.com/articles/airbnb-abnb-q4-earnings-revenues-beat-mark-increase-y-y,Nasdaq,2023-02-16 00:00:00 UTC,A
The 3 Most Overlooked Stocks to Buy Now,https://www.nasdaq.com/articles/the-3-most-overlooked-stocks-to-buy-now,Nasdaq,2023-02-16 00:00:00 UTC,A
"TripAdvisor (TRIP) Q4 Earnings & Revenues Beat, Rise Y/Y",https://www.nasdaq.com/articles/tripadvisor-trip-q4-earnings-revenues-beat-rise-y-y,Nasdaq,2023-02-16 00:00:00 UTC,A
"WESCO (WCC) Q4 Earnings Beat Estimates, Sales Increase Y/Y",https://www.nasdaq.com/articles/wesco-wcc-q4-earnings-beat-estimates-sales-increase-y-y,Nasdaq,2023-02-16 00:00:00 UTC,A
"Waters (WAT) Q4 Earnings Surpass Estimates, Sales Rise Y/Y",https://www.nasdaq.com/articles/waters-wat-q4-earnings-surpass-estimates-sales-rise-y-y,Nasdaq,2023-02-15 00:00:00 UTC,A
"GoDaddy (GDDY) Q4 Earnings Meet Estimates, Revenues Rise Y/Y",https://www.nasdaq.com/articles/godaddy-gddy-q4-earnings-meet-estimates-revenues-rise-y-y,Nasdaq,2023-02-15 00:00:00 UTC,A
Agilent Technologies (A) Dips More Than Broader Markets: What You Should Know,https://www.nasdaq.com/articles/agilent-technologies-a-dips-more-than-broader-markets%3A-what-you-should-know-1,Nasdaq,2023-02-14 00:00:00 UTC,A
"Teradata (TDC) Q4 Earnings & Revenues Beat Estimates, Fall Y/Y",https://www.nasdaq.com/articles/teradata-tdc-q4-earnings-revenues-beat-estimates-fall-y-y,Nasdaq,2023-02-14 00:00:00 UTC,A
"Mettler-Toledo (MTD) Q4 Earnings & Sales Beat, Increase Y/Y",https://www.nasdaq.com/articles/mettler-toledo-mtd-q4-earnings-sales-beat-increase-y-y-0,Nasdaq,2023-02-13 00:00:00 UTC,A
"Vishay (VSH) Q4 Earnings & Revenues Miss Estimates, Rise Y/Y",https://www.nasdaq.com/articles/vishay-vsh-q4-earnings-revenues-miss-estimates-rise-y-y,Nasdaq,2023-02-10 00:00:00 UTC,A
"PayPal (PYPL) Q4 Earnings Beat Estimates, Revenues Rise Y/Y",https://www.nasdaq.com/articles/paypal-pypl-q4-earnings-beat-estimates-revenues-rise-y-y,Nasdaq,2023-02-10 00:00:00 UTC,A
